"file","pointCount","xMin","xMax","yMin","yMax","zMin","zMax"
"b4e14ceb-d9c0-40b6-a430-5612353ec7d7.mod","4","-366.083807469912","-366.083807469912","-110.176627857469","110.176627845965","1835.20049087941","2164.29950912065"
"b4e14ceb-d9c0-40b6-a430-5612353ec7d7.mod","4","-386.860469959554","-386.860469959554","-88.0815777944033","92.1603012293166","1855.50971448876","2146.40517644418"
"b4e14ceb-d9c0-40b6-a430-5612353ec7d7.mod","8","-266.065920595083","-256.885534847211","239.154231331265","239.154231331265","1789.08430597238","1873.64049050603"
"b4e14ceb-d9c0-40b6-a430-5612353ec7d7.mod","8","-266.065920595083","-256.885534847211","239.154231331265","239.154231331265","2140.35485540974","2224.9110399434"
"b4e14ceb-d9c0-40b6-a430-5612353ec7d7.mod","4","-256.885534847211","-251.993355601186","237.828952446319","237.828952446319","1773.06550825209","1839.84808376088"
"b4e14ceb-d9c0-40b6-a430-5612353ec7d7.mod","4","-256.88553484721","-251.993355601185","237.828952446319","237.828952446319","2170.15490640387","2236.93748191266"
"b4e14ceb-d9c0-40b6-a430-5612353ec7d7.mod","11","-225.000000000073","-150.000000000072","59.9602085111384","59.9602085111385","2656.05578963517","2730.80323834909"
"b4e14ceb-d9c0-40b6-a430-5612353ec7d7.mod","10","-394.999999999504","-104.999999999504","20.0000000000003","20.0000000000003","2039.02961293433","3264.35351024882"
"b4e14ceb-d9c0-40b6-a430-5612353ec7d7.mod","4","-338.434657091291","-319.883625106035","9.27551599332109","9.2755159933211","-33.2418247420152","1835.20049087941"
"b4f17d54-96d8-40da-b072-77043cabab10.mod","4","-782.000052539165","-782.000052539165","4895.85258549119","6095.75931193791","1081.13971816316","1152.24736593773"
"b4f17d54-96d8-40da-b072-77043cabab10.mod","4","-782.000052539165","-782.000052539165","4895.85258549119","6070.85259395363","530.087970846412","1127.08013334741"
"b54e9518-516e-47a5-9874-2892a3a72ac1.mod","6","460.20600850313","460.20600850313","3144.58380081542","3389.58380081539","1862.98794537576","2152.98796392205"
"b54e9518-516e-47a5-9874-2892a3a72ac1.mod","4","360.199999999996","360.199999999996","2930.54057929468","3136.58380081543","1782.00544435695","2190.00544435696"
"b54e9518-516e-47a5-9874-2892a3a72ac1.mod","4","506.48231995275","506.48231995275","3176.44904001818","3286.47831244593","1937.98796392236","2007.98796392237"
"b54e9518-516e-47a5-9874-2892a3a72ac1.mod","6","-49.7939895275895","-49.7939895275895","3144.58380081543","3389.58380081539","1862.98794537576","2152.98796392205"
"b54e9518-516e-47a5-9874-2892a3a72ac1.mod","4","-149.799998030724","-149.799998030724","2930.54057929468","3136.58380081543","1782.00544435695","2190.00544435696"
"b54e9518-516e-47a5-9874-2892a3a72ac1.mod","4","-3.51767807796951","-3.51767807796951","3176.44904001819","3286.47831244593","1937.98796392236","2007.98796392237"
"b54e9518-516e-47a5-9874-2892a3a72ac1.mod","6","-559.795226387294","-559.795226387294","3144.58380081543","3389.58380081539","1862.98794537576","2152.98796392205"
"b54e9518-516e-47a5-9874-2892a3a72ac1.mod","4","-659.801234890428","-659.801234890428","2930.54057929468","3136.58380081543","1782.00544435695","2190.00544435696"
"b54e9518-516e-47a5-9874-2892a3a72ac1.mod","4","-513.518914937674","-513.518914937674","3176.44904001819","3286.47831244593","1937.98796392236","2007.98796392237"
"b55c178c-cbbf-490f-8f6a-4faa0bf1d134.mod","4","-400","400","-1150","1150","0","0"
"b584f30d-0406-4ed6-9246-7817a2d0b1c7.mod","10","-20","20","-20","20","0","0"
"b5b52fb9-f30c-4960-9723-2a68b73a5ab0.mod","10","-20","20","-20","20","0","0"
"b5b6d20e-a9a0-42ce-b922-7e976fe97632.mod","4","-250.000000000001","-200.000000000001","-235.205481449303","-235.205481449303","99.9999999999881","2159.99999999999"
"b5b6d20e-a9a0-42ce-b922-7e976fe97632.mod","4","200.000000000001","250.000000000001","-235.205481449303","-235.205481449303","99.9999999999873","2159.99999999999"
"b5ced264-2e3c-49ea-8c17-641a60cccf85.mod","4","-211.999999999993","-19.999999999995","0","0","842.000000000007","866.000000000008"
"b5ced264-2e3c-49ea-8c17-641a60cccf85.mod","4","-223.999999999994","-199.999999999994","-2","-2","854.000000000008","902.000000000003"
"b5ced264-2e3c-49ea-8c17-641a60cccf85.mod","4","-175.999999999991","-151.999999999991","-2","-2","854.000000000008","902.000000000003"
"b5ced264-2e3c-49ea-8c17-641a60cccf85.mod","4","-127.999999999991","-103.999999999992","-2","-2","854.000000000008","902.000000000003"
"b5ced264-2e3c-49ea-8c17-641a60cccf85.mod","4","-79.9999999999894","-55.9999999999894","-2","-2","854.000000000007","902.000000000003"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","302.105721633723","347.105721633723","357.218026577935","357.218026577935","304.071650908494","504.071650908495"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","297.105721633723","352.105721633723","357.218026577935","357.218026577936","292.736423012624","512.736423012623"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","297.105721633726","352.105721633726","357.218026577935","357.218026577936","1152.73642301262","1372.73642301262"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","-399.999999999989","400.00000000001","334.999999999996","335.000000000002","1649.63298351714","2300"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","310.68833137778","337.034753630718","364.471612203325","364.471612203325","1183.69254534358","1346.38826027699"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","302.105721633726","347.105721633726","357.218026577935","357.218026577935","1164.07165090849","1364.07165090849"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","-399.99999999999","400.000000000011","334.999999999996","335.000000000002","728.731864445919","1649.63298351714"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","-399.999999999989","400.000000000011","334.999999999998","335.000000000003","-5.41433564649196E-13","728.731864445916"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","297.105721633728","352.105721633728","357.218026577935","357.218026577936","1872.73642301263","2092.73642301263"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","310.688331377777","337.034753630715","364.471612203325","364.471612203325","323.692545343582","486.388260276996"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","310.688331377782","337.03475363072","364.471612203325","364.471612203325","1903.69254534358","2066.388260277"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","302.105721633728","347.105721633728","357.218026577935","357.218026577935","1884.0716509085","2084.0716509085"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","-289.670429673949","290.329570326051","-197.499999999998","152.500000000002","15.8483225204823","15.8483225204823"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","-299.999999999989","300.000000000011","-1115","326.80954731435","25.4906178200785","25.4906178200785"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","-299.999999999989","300.000000000011","-1115","334.356744523878","750.166546419563","750.166546419563"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","-299.999999999989","300.000000000011","-451.1401739897","334.356744523878","1659.53311823189","1659.53311823189"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","-299.999999999989","300.000000000011","-1115","-467.84236296071","1659.53311823189","1659.53311823189"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","-299.999999999989","300.000000000011","-357.500000000014","42.4999999999855","1687.40963353644","1687.40963353644"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","237.105721633718","282.105721633719","-1137.21802657794","-1137.21802657794","1164.07165090848","1364.07165090848"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","237.105721633716","282.105721633716","-1137.21802657794","-1137.21802657794","304.071650908483","504.071650908483"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","232.105721633716","287.105721633716","-1137.21802657794","-1137.21802657794","292.736423012612","512.736423012612"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","232.105721633719","287.105721633718","-1137.21802657794","-1137.21802657794","1152.73642301261","1372.73642301261"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","-400.000000000003","399.999999999997","-1115","-1115","0","728.731864445904"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","-400.000000000003","399.999999999997","-1115","-1115","1649.63298351713","2300"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","-400.000000000003","399.999999999997","-1115","-1115","728.731864445905","1649.63298351713"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","245.68833137777","272.034753630708","-1144.47161220333","-1144.47161220333","323.692545343571","486.388260276984"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","237.105721633721","282.105721633721","-1137.21802657794","-1137.21802657794","1884.07165090848","2084.07165090848"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","232.105721633721","287.105721633721","-1137.21802657794","-1137.21802657794","1872.73642301261","2092.73642301261"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","245.688331377775","272.034753630713","-1144.47161220333","-1144.47161220333","1903.69254534357","2066.38826027699"
"b5db157a-7e87-4cb1-b290-34c57bbc87fd.mod","4","245.688331377772","272.034753630711","-1144.47161220333","-1144.47161220333","1183.69254534357","1346.38826027698"
"b603f9dc-af25-4917-b917-a47d9d677807.mod","4","-935.821178917531","-676.621178927604","-931.19999999634","-875.554466402862","801.464465093918","801.464465093918"
"b603f9dc-af25-4917-b917-a47d9d677807.mod","8","-899.999999999865","-899.999999999865","-951.19999999634","-931.19999999634","829.101285900004","975.351285900003"
"b645be4a-075c-4cd0-9ef6-2ad53a83e83d.mod","5","1287.25584472427","1287.25584472427","-321.542243538067","-312.62215974194","1732.31036069142","1777.31036069142"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","36","-54.9999999998845","54.9999999998851","-414.999630867358","-414.999630867358","1094.51006369945","1220.00993656289"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","36","-844.999999999879","-844.999999999879","3050.00982308751","3150.00982308728","1768.98810029778","1868.98797316122"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","36","-49.79398952759","50.2060104721796","3050.00995022384","3150.00982308728","120.007264650053","120.007264650053"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","16","-95.0000259469119","-95.0000259469119","3000.00982308735","3080.00982308747","1797.01358447231","1978.01358447243"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","36","-49.79398952759","50.2060104721796","-39.9993126645436","40.0005601988982","1236.00993656285","1236.00993656285"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","17","-30","-30","65.0005601989453","101.000560198798","1863.00993621857","1975.00993621857"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","36","454.999998030834","564.999998030604","-414.999630867358","-414.999630867358","1094.51006369945","1220.0099365629"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","36","460.206008503129","560.206008502898","-39.9993126645436","40.0005601988982","1236.00993656285","1236.00993656285"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","17","479.999998030719","479.999998030719","65.0005601989453","101.000560198798","1863.00993621857","1975.00993621857"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","36","-565.00123685959","-455.00123685982","-414.999630867358","-414.999630867358","1094.51006369945","1220.00993656289"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","36","-559.795226387295","-459.795226387526","-39.9993126645436","40.0005601988982","1236.00993656284","1236.00993656284"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","17","-540.001236859705","-540.001236859705","65.0005601989453","101.000560198798","1863.00993621857","1975.00993621857"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","36","460.20600850313","560.206008502899","3050.00995022383","3150.00982308728","120.007264650053","120.007264650053"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","16","414.999972083808","414.999972083808","3000.00982308734","3080.00982308746","1797.01358447231","1978.01358447243"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","36","-559.795226387294","-459.795226387525","3050.00995022384","3150.00982308728","120.007264650053","120.007264650053"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","16","-605.001262806616","-605.001262806616","3000.00982308735","3080.00982308747","1797.01358447231","1978.01358447243"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","360.199999999996","360.199999999996","-879.629131843079","-544.999630867359","978.946595365252","1188.16171523662"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","-149.799998030724","-149.799998030724","-879.629131843078","-544.999630867357","978.946595365252","1188.16171523662"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","-659.801234890428","-659.801234890428","-879.629131843076","-544.999630867355","978.946595365252","1188.16171523662"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","505.182666715044","505.182666715044","1901.99964317586","1970.72040317589","1237.00981058921","1338.0098085892"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","-4.81733131567432","-4.81733131567432","1901.99964317586","1970.72040317589","1237.00981058921","1338.0098085892"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","-514.818568175379","-514.818568175379","1901.99964317586","1970.72040317589","1237.00981058921","1338.0098085892"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","-25.0000000000087","-25.0000000000087","-8188.35202489068","-8182.35202489072","5968.03814156267","6328.03814156279"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","-25.0000000000087","-25.0000000000087","-8187.35202489072","-8118.35202489068","6050.03814156293","6056.03814156293"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","-188.499999999604","-182.49999999964","-7974.85202489133","-7974.85202489133","5968.03814156267","6328.03814156279"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","-187.49999999964","-118.499999999604","-7974.85202489133","-7974.85202489133","6050.03814156293","6056.03814156293"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","24.9999999999446","24.9999999999461","-7817.35202489123","-7811.35202489127","5968.03814156267","6328.03814156279"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","24.9999999999448","24.9999999999619","-7881.35202489127","-7812.35202489123","6050.03814156293","6056.03814156293"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","182.499999999629","188.499999999593","-8024.85202489124","-8024.85202489124","5968.03814156267","6328.03814156279"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","118.499999999593","187.499999999629","-8024.85202489126","-8024.85202489124","6050.03814156293","6056.03814156293"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","-3025.00000000001","-3025.00000000001","-8188.35202489067","-8182.35202489071","5968.03814156267","6328.03814156279"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","-3025.00000000001","-3025.00000000001","-8187.35202489071","-8118.35202489067","6050.03814156293","6056.03814156293"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","-3188.4999999996","-3182.49999999964","-7974.85202489132","-7974.85202489132","5968.03814156267","6328.03814156279"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","-3187.49999999964","-3118.4999999996","-7974.85202489133","-7974.85202489132","6050.03814156293","6056.03814156293"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","-2975.00000000006","-2975.00000000005","-7817.35202489122","-7811.35202489126","5968.03814156267","6328.03814156279"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","-2975.00000000006","-2975.00000000004","-7881.35202489126","-7812.35202489122","6050.03814156293","6056.03814156293"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","-2817.50000000037","-2811.50000000041","-8024.85202489123","-8024.85202489123","5968.03814156267","6328.03814156279"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","-2881.50000000041","-2812.50000000037","-8024.85202489126","-8024.85202489123","6050.03814156293","6056.03814156293"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","2974.99999999999","2974.99999999999","-8188.35202489069","-8182.35202489073","5968.03814156267","6328.03814156279"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","2974.99999999999","2974.99999999999","-8187.35202489073","-8118.35202489069","6050.03814156293","6056.03814156293"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","2811.5000000004","2817.50000000036","-7974.85202489135","-7974.85202489134","5968.03814156267","6328.03814156279"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","2812.50000000036","2881.5000000004","-7974.85202489135","-7974.85202489134","6050.03814156293","6056.03814156293"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","3024.99999999994","3024.99999999995","-7817.35202489124","-7811.35202489128","5968.03814156267","6328.03814156279"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","3024.99999999995","3024.99999999996","-7881.35202489128","-7812.35202489124","6050.03814156293","6056.03814156293"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","3182.49999999963","3188.49999999959","-8024.85202489125","-8024.85202489125","5968.03814156267","6328.03814156279"
"b6529976-0b91-42bc-a34d-fb62ed029662.mod","4","3118.49999999959","3187.49999999963","-8024.85202489128","-8024.85202489125","6050.03814156293","6056.03814156293"
"b6576ef1-ad89-48fa-b772-789ae04709e1.mod","4","-400","400","-1150","1150","0","0"
"b65c7023-7473-485a-b019-33047706a3e8.mod","4","151.499999999994","251.499999999994","280","280","249.999999999999","1816"
"b65c7023-7473-485a-b019-33047706a3e8.mod","4","-238.500000000005","-138.500000000006","280","280","249.999999999999","1756"
"b6886778-9aa6-4933-babe-41e1e72c09fd.mod","4","-400","400","-1150","1150","0","0"
"b699e8f8-f122-44cc-ad68-77b0dbefd1b1.mod","10","-40","40","-40","40","0","0"
"b6a34525-16d1-4ef1-bf46-74eaf33adcd8.mod","10","-40","40","-40","40","0","0"
"b6e37c33-c179-4dca-bb69-4024afe8d598.mod","10","-20","20","-20","20","0","0"
"b6e9b994-49b5-4a77-94d4-ffab9d359942.mod","4","-253.662764883062","-214.162764883062","-207.62215974194","-207.62215974194","1697.88147680991","1707.88147680991"
"b6e9b994-49b5-4a77-94d4-ffab9d359942.mod","4","-253.662764883062","-246.972362928901","-207.62215974194","-207.62215974194","1707.88147680991","1717.88147680991"
"b6e9b994-49b5-4a77-94d4-ffab9d359942.mod","4","-220.853166837223","-214.162764883062","-207.62215974194","-207.62215974194","1707.88147680991","1717.88147680991"
"b6e9b994-49b5-4a77-94d4-ffab9d359942.mod","4","-236.757965860143","-230.067563905981","-207.62215974194","-207.62215974194","1707.88147680991","1717.88147680991"
"b6eb748e-5aed-447a-8fca-e1dfec164669.mod","10","-40","40","-40","40","0","0"
"b7113803-fff8-4ef7-9848-65cfb306105e.mod","4","-240.254469646931","-138.439955546164","-24.6565095254963","-24.6565095254963","1348.08","1631.08000727176"
"b7113803-fff8-4ef7-9848-65cfb306105e.mod","4","-233.439955546164","-147.439951433443","-250","-250","1348.07999999999","1629.08000321865"
"b7113803-fff8-4ef7-9848-65cfb306105e.mod","4","-233.439955546164","-147.439951433443","-253.732675468364","-253.732675468364","1380.18000000001","1412.80000479698"
"b7113803-fff8-4ef7-9848-65cfb306105e.mod","4","-233.439955546164","-147.439951433443","-253.732675468364","-253.732675468364","1445.43000506043","1451.83000536441"
"b7113803-fff8-4ef7-9848-65cfb306105e.mod","4","-233.439955546164","-147.439951433443","-253.732675468364","-253.732675468364","1451.83000536441","1458.2300056684"
"b7113803-fff8-4ef7-9848-65cfb306105e.mod","4","-233.439955546164","-147.439951433443","-253.732675468364","-253.732675468364","1458.2300056684","1464.63000597238"
"b7113803-fff8-4ef7-9848-65cfb306105e.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1464.63000597238","1471.03000627636"
"b7113803-fff8-4ef7-9848-65cfb306105e.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1471.03000627636","1477.43000658035"
"b7113803-fff8-4ef7-9848-65cfb306105e.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1477.43000658035","1483.83000688433"
"b7113803-fff8-4ef7-9848-65cfb306105e.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1483.83000688433","1490.23000718831"
"b7113803-fff8-4ef7-9848-65cfb306105e.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1490.23000718831","1496.6300074923"
"b7113803-fff8-4ef7-9848-65cfb306105e.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1496.6300074923","1503.03000779628"
"b7113803-fff8-4ef7-9848-65cfb306105e.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1503.03000779628","1509.43000810026"
"b7113803-fff8-4ef7-9848-65cfb306105e.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1509.43000810026","1515.83000840425"
"b7113803-fff8-4ef7-9848-65cfb306105e.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1515.83000840425","1522.23000870823"
"b7113803-fff8-4ef7-9848-65cfb306105e.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1522.23000870823","1528.63000901221"
"b7113803-fff8-4ef7-9848-65cfb306105e.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1528.63000901221","1535.0300093162"
"b7113803-fff8-4ef7-9848-65cfb306105e.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1535.0300093162","1541.43000962018"
"b7113803-fff8-4ef7-9848-65cfb306105e.mod","4","-233.439955546163","-147.439951433443","-253.732675468364","-253.732675468364","1541.43000962018","1547.83000992416"
"b720fbff-727e-46de-8b50-2f1bdb0ec17c.mod","10","-40","40","-40","40","0","0"
"b72b84dc-418f-437d-a7f9-cf5b0bfac8a1.mod","4","-150","150","-74.9999999999999","74.9999999999999","0","0"
"b7770bc0-52a2-4dae-a0c3-e482757ff237.mod","4","-74.9999999999999","74.9999999999999","-150","150","0","0"
"b7adc5ff-6b4f-4fe4-b50f-e01db5dda76e.mod","4","-211.999999999993","-19.999999999995","0","0","842.000000000007","866.000000000008"
"b7adc5ff-6b4f-4fe4-b50f-e01db5dda76e.mod","4","-223.999999999994","-199.999999999994","-2","-2","854.000000000008","902.000000000003"
"b7adc5ff-6b4f-4fe4-b50f-e01db5dda76e.mod","4","-175.999999999991","-151.999999999991","-2","-2","854.000000000008","902.000000000003"
"b7adc5ff-6b4f-4fe4-b50f-e01db5dda76e.mod","4","-127.999999999991","-103.999999999992","-2","-2","854.000000000008","902.000000000003"
"b7adc5ff-6b4f-4fe4-b50f-e01db5dda76e.mod","4","-79.9999999999894","-55.9999999999894","-2","-2","854.000000000007","902.000000000003"
"b7c36a19-efe1-436d-8eb8-ade9542ca4ae.mod","10","-20","20","-20","20","0","0"
"b7c81395-963c-47f7-b974-074f59933df1.mod","10","-40","40","-40","40","0","0"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","302.105721633723","347.105721633723","357.218026577935","357.218026577935","304.071650908494","504.071650908495"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","297.105721633723","352.105721633723","357.218026577935","357.218026577936","292.736423012624","512.736423012623"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","297.105721633726","352.105721633726","357.218026577935","357.218026577936","1152.73642301262","1372.73642301262"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","-399.999999999989","400.00000000001","334.999999999996","335.000000000002","1649.63298351714","2300"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","310.68833137778","337.034753630718","364.471612203325","364.471612203325","1183.69254534358","1346.38826027699"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","302.105721633726","347.105721633726","357.218026577935","357.218026577935","1164.07165090849","1364.07165090849"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","-399.99999999999","400.000000000011","334.999999999996","335.000000000002","728.731864445919","1649.63298351714"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","-399.999999999989","400.000000000011","334.999999999998","335.000000000003","-5.41433564649196E-13","728.731864445916"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","297.105721633728","352.105721633728","357.218026577935","357.218026577936","1872.73642301263","2092.73642301263"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","310.688331377777","337.034753630715","364.471612203325","364.471612203325","323.692545343582","486.388260276996"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","310.688331377782","337.03475363072","364.471612203325","364.471612203325","1903.69254534358","2066.388260277"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","302.105721633728","347.105721633728","357.218026577935","357.218026577935","1884.0716509085","2084.0716509085"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","-289.670429673949","290.329570326051","-197.499999999998","152.500000000002","15.8483225204823","15.8483225204823"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","-299.999999999989","300.000000000011","-1115","326.80954731435","25.4906178200785","25.4906178200785"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","-299.999999999989","300.000000000011","-1115","334.356744523878","750.166546419563","750.166546419563"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","-299.999999999989","300.000000000011","-451.1401739897","334.356744523878","1659.53311823189","1659.53311823189"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","-299.999999999989","300.000000000011","-1115","-467.84236296071","1659.53311823189","1659.53311823189"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","-299.999999999989","300.000000000011","-357.500000000014","42.4999999999855","1687.40963353644","1687.40963353644"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","237.105721633718","282.105721633719","-1137.21802657794","-1137.21802657794","1164.07165090848","1364.07165090848"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","237.105721633716","282.105721633716","-1137.21802657794","-1137.21802657794","304.071650908483","504.071650908483"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","232.105721633716","287.105721633716","-1137.21802657794","-1137.21802657794","292.736423012612","512.736423012612"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","232.105721633719","287.105721633718","-1137.21802657794","-1137.21802657794","1152.73642301261","1372.73642301261"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","-400.000000000003","399.999999999997","-1115","-1115","0","728.731864445904"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","-400.000000000003","399.999999999997","-1115","-1115","1649.63298351713","2300"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","-400.000000000003","399.999999999997","-1115","-1115","728.731864445905","1649.63298351713"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","245.68833137777","272.034753630708","-1144.47161220333","-1144.47161220333","323.692545343571","486.388260276984"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","237.105721633721","282.105721633721","-1137.21802657794","-1137.21802657794","1884.07165090848","2084.07165090848"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","232.105721633721","287.105721633721","-1137.21802657794","-1137.21802657794","1872.73642301261","2092.73642301261"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","245.688331377775","272.034753630713","-1144.47161220333","-1144.47161220333","1903.69254534357","2066.38826027699"
"b7c93cdd-569f-4f3a-b635-c44a02c0750c.mod","4","245.688331377772","272.034753630711","-1144.47161220333","-1144.47161220333","1183.69254534357","1346.38826027698"
"b7eb679c-171f-46b5-ae75-fd2f411dfd44.mod","10","-20","20","-20","20","0","0"
