"sample","modFile","entityId","entityVisible","primitiveName","attrsJson","attr_L","attr_Array","attr_Normal"
"demo-substation","66408411-29da-4fe3-9da8-2fb1c3b87bf1.mod","799654","True","Cuboid","{""L"":""20"",""W"":""15"",""H"":""60""}","20",,
"demo-substation","66408411-29da-4fe3-9da8-2fb1c3b87bf1.mod","799659","True","Cuboid","{""L"":""30"",""W"":""20"",""H"":""10""}","30",,
"demo-substation","66408411-29da-4fe3-9da8-2fb1c3b87bf1.mod","799660","True","Cuboid","{""L"":""30"",""W"":""20"",""H"":""10""}","30",,
"demo-substation","66408411-29da-4fe3-9da8-2fb1c3b87bf1.mod","799661","True","Cylinder","{""R"":""5"",""H"":""40""}",,,
"demo-substation","6640c5ba-a9dd-4c01-9f74-35ce4c1e24d5.mod","1409098","True","StretchedBody","{""L"":""2"",""Array"":""-19.999999999995,0,866.000000000008;-19.999999999995,0,842.000000000007;-211.999999999993,0,842.000000000007;-211.999999999993,0,866.000000000008;"",""Normal"":""0,-304.8,0""}","2","-19.999999999995,0,866.000000000008;-19.999999999995,0,842.000000000007;-211.999999999993,0,842.000000000007;-211.999999999993,0,866.000000000008;","0,-304.8,0"
"demo-substation","6640c5ba-a9dd-4c01-9f74-35ce4c1e24d5.mod","1409123","True","StretchedBody","{""L"":""2"",""Array"":""-199.999999999994,-2,902.000000000003;-199.999999999994,-2,854.000000000008;-223.999999999994,-2,854.000000000008;-223.999999999994,-2,902.000000000003;"",""Normal"":""0,-304.8,0""}","2","-199.999999999994,-2,902.000000000003;-199.999999999994,-2,854.000000000008;-223.999999999994,-2,854.000000000008;-223.999999999994,-2,902.000000000003;","0,-304.8,0"
"demo-substation","6640c5ba-a9dd-4c01-9f74-35ce4c1e24d5.mod","1409130","True","StretchedBody","{""L"":""2"",""Array"":""-151.999999999991,-2,902.000000000003;-151.999999999991,-2,854.000000000008;-175.999999999991,-2,854.000000000008;-175.999999999991,-2,902.000000000003;"",""Normal"":""0,-304.8,0""}","2","-151.999999999991,-2,902.000000000003;-151.999999999991,-2,854.000000000008;-175.999999999991,-2,854.000000000008;-175.999999999991,-2,902.000000000003;","0,-304.8,0"
"demo-substation","6640c5ba-a9dd-4c01-9f74-35ce4c1e24d5.mod","1409137","True","StretchedBody","{""L"":""2"",""Array"":""-103.999999999992,-2,902.000000000003;-103.999999999992,-2,854.000000000008;-127.999999999991,-2,854.000000000008;-127.999999999991,-2,902.000000000003;"",""Normal"":""0,-304.8,0""}","2","-103.999999999992,-2,902.000000000003;-103.999999999992,-2,854.000000000008;-127.999999999991,-2,854.000000000008;-127.999999999991,-2,902.000000000003;","0,-304.8,0"
"demo-substation","6640c5ba-a9dd-4c01-9f74-35ce4c1e24d5.mod","1409144","True","StretchedBody","{""L"":""2"",""Array"":""-55.9999999999894,-2,902.000000000003;-55.9999999999894,-2,854.000000000007;-79.9999999999894,-2,854.000000000007;-79.9999999999894,-2,902.000000000003;"",""Normal"":""0,-304.8,0""}","2","-55.9999999999894,-2,902.000000000003;-55.9999999999894,-2,854.000000000007;-79.9999999999894,-2,854.000000000007;-79.9999999999894,-2,902.000000000003;","0,-304.8,0"
"demo-substation","6640c5ba-a9dd-4c01-9f74-35ce4c1e24d5.mod","1409095","True","Cylinder","{""R"":""12"",""H"":""2""}",,,
"demo-substation","6640c5ba-a9dd-4c01-9f74-35ce4c1e24d5.mod","1409113","True","Cylinder","{""R"":""12"",""H"":""2""}",,,
"demo-substation","6640c5ba-a9dd-4c01-9f74-35ce4c1e24d5.mod","1409114","True","Cylinder","{""R"":""12"",""H"":""2""}",,,
"demo-substation","6640c5ba-a9dd-4c01-9f74-35ce4c1e24d5.mod","1409115","True","Cylinder","{""R"":""12"",""H"":""2""}",,,
"demo-substation","6640c5ba-a9dd-4c01-9f74-35ce4c1e24d5.mod","1409116","True","Cylinder","{""R"":""12"",""H"":""2""}",,,
"demo-substation","6640c5ba-a9dd-4c01-9f74-35ce4c1e24d5.mod","1409117","True","Cylinder","{""R"":""12"",""H"":""2""}",,,
"demo-substation","6640c5ba-a9dd-4c01-9f74-35ce4c1e24d5.mod","1409118","True","Cylinder","{""R"":""12"",""H"":""2""}",,,
"demo-substation","6640c5ba-a9dd-4c01-9f74-35ce4c1e24d5.mod","1409119","True","Cylinder","{""R"":""12"",""H"":""2""}",,,
"demo-substation","6640c5ba-a9dd-4c01-9f74-35ce4c1e24d5.mod","1409120","True","Cylinder","{""R"":""12"",""H"":""2""}",,,
"demo-substation","664d2495-95ac-4a41-8822-10719a13253e.mod","799617","True","Cuboid","{""L"":""20"",""W"":""15"",""H"":""60""}","20",,
"demo-substation","664d2495-95ac-4a41-8822-10719a13253e.mod","799654","True","Cuboid","{""L"":""20"",""W"":""15"",""H"":""60""}","20",,
"demo-substation","664d2495-95ac-4a41-8822-10719a13253e.mod","799659","True","Cuboid","{""L"":""30"",""W"":""20"",""H"":""10""}","30",,
"demo-substation","664d2495-95ac-4a41-8822-10719a13253e.mod","799660","True","Cuboid","{""L"":""30"",""W"":""20"",""H"":""10""}","30",,
"demo-substation","664d2495-95ac-4a41-8822-10719a13253e.mod","799661","True","Cylinder","{""R"":""5"",""H"":""40""}",,,
"demo-substation","6682d88e-5dee-4749-8e8a-4158ef09170c.mod","1178297","True","Cuboid","{""L"":""20"",""W"":""15"",""H"":""60""}","20",,
"demo-substation","6682d88e-5dee-4749-8e8a-4158ef09170c.mod","1178334","True","Cuboid","{""L"":""20"",""W"":""15"",""H"":""60""}","20",,
"demo-substation","6682d88e-5dee-4749-8e8a-4158ef09170c.mod","1178339","True","Cuboid","{""L"":""30"",""W"":""20"",""H"":""10""}","30",,
"demo-substation","6682d88e-5dee-4749-8e8a-4158ef09170c.mod","1178340","True","Cuboid","{""L"":""30"",""W"":""20"",""H"":""10""}","30",,
"demo-substation","6682d88e-5dee-4749-8e8a-4158ef09170c.mod","1178341","True","Cylinder","{""R"":""5"",""H"":""40""}",,,
"demo-substation","66acca25-5ac0-4e60-b07f-07eeaf545cd9.mod","1707436","True","Cylinder","{""R"":""254"",""H"":""970""}",,,
"demo-substation","66acca25-5ac0-4e60-b07f-07eeaf545cd9.mod","1707439","True","Cylinder","{""R"":""77"",""H"":""516""}",,,
"demo-substation","66acca25-5ac0-4e60-b07f-07eeaf545cd9.mod","1707442","True","Cylinder","{""R"":""135"",""H"":""25""}",,,
"demo-substation","66acca25-5ac0-4e60-b07f-07eeaf545cd9.mod","1707445","True","Cylinder","{""R"":""135"",""H"":""50""}",,,
"demo-substation","66acca25-5ac0-4e60-b07f-07eeaf545cd9.mod","1707448","True","Cylinder","{""R"":""315"",""H"":""56""}",,,
"demo-substation","66acca25-5ac0-4e60-b07f-07eeaf545cd9.mod","1707451","True","Cylinder","{""R"":""225"",""H"":""18""}",,,
"demo-substation","66acca25-5ac0-4e60-b07f-07eeaf545cd9.mod","1707454","True","PorcelainBushing","{""R2"":""150"",""R"":""85"",""H"":""1272"",""R1"":""170"",""N"":""8""}",,,
"demo-substation","66acca25-5ac0-4e60-b07f-07eeaf545cd9.mod","1707457","True","Cylinder","{""R"":""125"",""H"":""250""}",,,
"demo-substation","66acca25-5ac0-4e60-b07f-07eeaf545cd9.mod","1707460","True","Cylinder","{""R"":""35"",""H"":""230""}",,,
"demo-substation","66acca25-5ac0-4e60-b07f-07eeaf545cd9.mod","1707463","True","Cylinder","{""R"":""30"",""H"":""20""}",,,
"demo-substation","66acca25-5ac0-4e60-b07f-07eeaf545cd9.mod","1707466","True","TerminalBlock","{""Phase"":""ABC"",""CN"":""2"",""T"":""20"",""W"":""100"",""RN"":""2"",""CL"":""1"",""BL"":""25"",""L"":""105"",""CS"":""50"",""R"":""7"",""RS"":""50""}","105",,
"demo-substation","66acca25-5ac0-4e60-b07f-07eeaf545cd9.mod","1707469","True","Cylinder","{""R"":""315"",""H"":""57""}",,,
"demo-substation","66acca25-5ac0-4e60-b07f-07eeaf545cd9.mod","1707472","True","Cylinder","{""R"":""32"",""H"":""364""}",,,
"demo-substation","66acca25-5ac0-4e60-b07f-07eeaf545cd9.mod","1707475","True","Cylinder","{""R"":""57.5"",""H"":""24""}",,,
"demo-substation","66ace00c-ff1c-4f1c-995a-f31107f6fa2c.mod","3262546","True","StretchedBody","{""L"":""1563.99999558926"",""Array"":""-782.000052539165,4895.85258549119,1152.24736593773;-782.000052539165,6095.75931193791,1100.71177560318;-782.000052539165,6094.73358387149,1081.13971816316;-782.000052539165,4895.85258549119,1132.15953354405;"",""Normal"":""304.8,0,0""}","1563.99999558926","-782.000052539165,4895.85258549119,1152.24736593773;-782.000052539165,6095.75931193791,1100.71177560318;-782.000052539165,6094.73358387149,1081.13971816316;-782.000052539165,4895.85258549119,1132.15953354405;","304.8,0,0"
"demo-substation","66ace00c-ff1c-4f1c-995a-f31107f6fa2c.mod","3262553","True","StretchedBody","{""L"":""1563.99999558926"",""Array"":""-782.000052539165,4895.85258549119,1127.08013334741;-782.000052539165,6070.85259395363,1077.05113970392;-782.000052539165,6070.85259395362,530.087970846412;-782.000052539165,4895.85258549119,530.087970846412;"",""Normal"":""304.8,0,0""}","1563.99999558926","-782.000052539165,4895.85258549119,1127.08013334741;-782.000052539165,6070.85259395363,1077.05113970392;-782.000052539165,6070.85259395362,530.087970846412;-782.000052539165,4895.85258549119,530.087970846412;","304.8,0,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2361568","True","StretchedBody","{""L"":""7.25358562539478"",""Array"":""347.105721633723,357.218026577935,304.071650908494;302.105721633723,357.218026577935,304.071650908494;302.105721633723,357.218026577935,504.071650908495;347.105721633723,357.218026577935,504.071650908495;"",""Normal"":""0,304.8,0""}","7.25358562539478","347.105721633723,357.218026577935,304.071650908494;302.105721633723,357.218026577935,304.071650908494;302.105721633723,357.218026577935,504.071650908495;347.105721633723,357.218026577935,504.071650908495;","0,304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2361581","True","StretchedBody","{""L"":""7.21802657794187"",""Array"":""352.105721633723,357.218026577935,292.736423012624;297.105721633723,357.218026577936,292.736423012624;297.105721633723,357.218026577935,512.736423012623;352.105721633723,357.218026577935,512.736423012623;"",""Normal"":""-5.25092115243421E-12,-304.8,0""}","7.21802657794187","352.105721633723,357.218026577935,292.736423012624;297.105721633723,357.218026577936,292.736423012624;297.105721633723,357.218026577935,512.736423012623;352.105721633723,357.218026577935,512.736423012623;","-5.25092115243421E-12,-304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2361592","True","StretchedBody","{""L"":""7.21802657794187"",""Array"":""352.105721633726,357.218026577935,1152.73642301262;297.105721633726,357.218026577936,1152.73642301262;297.105721633726,357.218026577935,1372.73642301262;352.105721633726,357.218026577935,1372.73642301262;"",""Normal"":""-5.2509211524342E-12,-304.8,0""}","7.21802657794187","352.105721633726,357.218026577935,1152.73642301262;297.105721633726,357.218026577936,1152.73642301262;297.105721633726,357.218026577935,1372.73642301262;352.105721633726,357.218026577935,1372.73642301262;","-5.2509211524342E-12,-304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2361600","True","StretchedBody","{""L"":""14.999999999997"",""Array"":""400.00000000001,334.999999999996,2300;-399.999999999989,335.000000000002,2300;-399.999999999989,335.000000000002,1649.63298351714;400.00000000001,334.999999999996,1649.63298351714;"",""Normal"":""2.26914806944478E-12,304.8,0""}","14.999999999997","400.00000000001,334.999999999996,2300;-399.999999999989,335.000000000002,2300;-399.999999999989,335.000000000002,1649.63298351714;400.00000000001,334.999999999996,1649.63298351714;","2.26914806944478E-12,304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2361608","True","StretchedBody","{""L"":""9.86878318675702"",""Array"":""337.034753630718,364.471612203325,1183.69254534358;310.68833137778,364.471612203325,1183.69254534358;310.68833137778,364.471612203325,1346.38826027699;337.034753630718,364.471612203325,1346.38826027699;"",""Normal"":""0,304.8,0""}","9.86878318675702","337.034753630718,364.471612203325,1183.69254534358;310.68833137778,364.471612203325,1183.69254534358;310.68833137778,364.471612203325,1346.38826027699;337.034753630718,364.471612203325,1346.38826027699;","0,304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2361616","True","StretchedBody","{""L"":""7.25358562539478"",""Array"":""347.105721633726,357.218026577935,1164.07165090849;302.105721633726,357.218026577935,1164.07165090849;302.105721633726,357.218026577935,1364.07165090849;347.105721633726,357.218026577935,1364.07165090849;"",""Normal"":""0,304.8,0""}","7.25358562539478","347.105721633726,357.218026577935,1164.07165090849;302.105721633726,357.218026577935,1164.07165090849;302.105721633726,357.218026577935,1364.07165090849;347.105721633726,357.218026577935,1364.07165090849;","0,304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2361624","True","StretchedBody","{""L"":""14.999999999997"",""Array"":""400.000000000011,334.999999999996,1649.63298351714;-399.99999999999,335.000000000002,1649.63298351714;-399.99999999999,335.000000000002,728.731864445919;400.000000000011,334.999999999996,728.731864445919;"",""Normal"":""2.26914806944478E-12,304.8,0""}","14.999999999997","400.000000000011,334.999999999996,1649.63298351714;-399.99999999999,335.000000000002,1649.63298351714;-399.99999999999,335.000000000002,728.731864445919;400.000000000011,334.999999999996,728.731864445919;","2.26914806944478E-12,304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2361634","True","StretchedBody","{""L"":""14.999999999997"",""Array"":""400.000000000011,334.999999999998,728.731864445916;-399.999999999989,335.000000000003,728.731864445916;-399.999999999989,335.000000000003,-5.41433564649196E-13;400.000000000011,334.999999999998,-5.41433564649196E-13;"",""Normal"":""1.90814724021493E-12,304.8,0""}","14.999999999997","400.000000000011,334.999999999998,728.731864445916;-399.999999999989,335.000000000003,728.731864445916;-399.999999999989,335.000000000003,-5.41433564649196E-13;400.000000000011,334.999999999998,-5.41433564649196E-13;","1.90814724021493E-12,304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2361643","True","StretchedBody","{""L"":""7.21802657794187"",""Array"":""352.105721633728,357.218026577935,1872.73642301263;297.105721633728,357.218026577936,1872.73642301263;297.105721633728,357.218026577935,2092.73642301263;352.105721633728,357.218026577935,2092.73642301263;"",""Normal"":""-5.2509211524342E-12,-304.8,0""}","7.21802657794187","352.105721633728,357.218026577935,1872.73642301263;297.105721633728,357.218026577936,1872.73642301263;297.105721633728,357.218026577935,2092.73642301263;352.105721633728,357.218026577935,2092.73642301263;","-5.2509211524342E-12,-304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2361651","True","StretchedBody","{""L"":""9.86878318675702"",""Array"":""337.034753630715,364.471612203325,323.692545343582;310.688331377777,364.471612203325,323.692545343582;310.688331377777,364.471612203325,486.388260276996;337.034753630715,364.471612203325,486.388260276996;"",""Normal"":""0,304.8,0""}","9.86878318675702","337.034753630715,364.471612203325,323.692545343582;310.688331377777,364.471612203325,323.692545343582;310.688331377777,364.471612203325,486.388260276996;337.034753630715,364.471612203325,486.388260276996;","0,304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2361659","True","StretchedBody","{""L"":""9.86878318675702"",""Array"":""337.03475363072,364.471612203325,1903.69254534358;310.688331377782,364.471612203325,1903.69254534358;310.688331377782,364.471612203325,2066.388260277;337.03475363072,364.471612203325,2066.388260277;"",""Normal"":""0,304.8,0""}","9.86878318675702","337.03475363072,364.471612203325,1903.69254534358;310.688331377782,364.471612203325,1903.69254534358;310.688331377782,364.471612203325,2066.388260277;337.03475363072,364.471612203325,2066.388260277;","0,304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2361667","True","StretchedBody","{""L"":""7.25358562539478"",""Array"":""347.105721633728,357.218026577935,1884.0716509085;302.105721633728,357.218026577935,1884.0716509085;302.105721633728,357.218026577935,2084.0716509085;347.105721633728,357.218026577935,2084.0716509085;"",""Normal"":""0,304.8,0""}","7.25358562539478","347.105721633728,357.218026577935,1884.0716509085;302.105721633728,357.218026577935,1884.0716509085;302.105721633728,357.218026577935,2084.0716509085;347.105721633728,357.218026577935,2084.0716509085;","0,304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2361675","False","StretchedBody","{""L"":""234.151677479518"",""Array"":""290.329570326051,-197.499999999998,15.8483225204823;-289.670429673949,-197.499999999998,15.8483225204823;-289.670429673949,152.500000000002,15.8483225204823;290.329570326051,152.500000000002,15.8483225204823;"",""Normal"":""0,0,304.8""}","234.151677479518","290.329570326051,-197.499999999998,15.8483225204823;-289.670429673949,-197.499999999998,15.8483225204823;-289.670429673949,152.500000000002,15.8483225204823;290.329570326051,152.500000000002,15.8483225204823;","0,0,304.8"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2361685","False","StretchedBody","{""L"":""689.202061749703"",""Array"":""300.000000000011,-1115,25.4906178200785;-299.999999999989,-1115,25.4906178200785;-299.999999999989,326.80954731435,25.4906178200785;300.000000000011,326.80954731435,25.4906178200785;"",""Normal"":""0,0,304.8""}","689.202061749703","300.000000000011,-1115,25.4906178200785;-299.999999999989,-1115,25.4906178200785;-299.999999999989,326.80954731435,25.4906178200785;300.000000000011,326.80954731435,25.4906178200785;","0,0,304.8"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2361748","False","StretchedBody","{""L"":""881.314579363486"",""Array"":""-299.999999999989,-1115,750.166546419563;300.000000000011,-1115,750.166546419563;300.000000000011,334.356744523878,750.166546419563;-299.999999999989,334.356744523878,750.166546419563;"",""Normal"":""0,0,304.8""}","881.314579363486","-299.999999999989,-1115,750.166546419563;300.000000000011,-1115,750.166546419563;300.000000000011,334.356744523878,750.166546419563;-299.999999999989,334.356744523878,750.166546419563;","0,0,304.8"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2361779","False","StretchedBody","{""L"":""560.09986528524"",""Array"":""300.000000000011,-451.1401739897,1659.53311823189;-299.999999999989,-451.1401739897,1659.53311823189;-299.999999999989,334.356744523878,1659.53311823189;300.000000000011,334.356744523878,1659.53311823189;"",""Normal"":""0,0,304.8""}","560.09986528524","300.000000000011,-451.1401739897,1659.53311823189;-299.999999999989,-451.1401739897,1659.53311823189;-299.999999999989,334.356744523878,1659.53311823189;300.000000000011,334.356744523878,1659.53311823189;","0,0,304.8"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2361787","False","StretchedBody","{""L"":""560.09986528524"",""Array"":""-299.999999999989,-467.84236296071,1659.53311823189;300.000000000011,-467.84236296071,1659.53311823189;300.000000000011,-1115,1659.53311823189;-299.999999999989,-1115,1659.53311823189;"",""Normal"":""0,0,304.8""}","560.09986528524","-299.999999999989,-467.84236296071,1659.53311823189;300.000000000011,-467.84236296071,1659.53311823189;300.000000000011,-1115,1659.53311823189;-299.999999999989,-1115,1659.53311823189;","0,0,304.8"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2361795","False","StretchedBody","{""L"":""494.674423186648"",""Array"":""300.000000000011,-357.500000000014,1687.40963353644;-299.999999999989,-357.500000000014,1687.40963353644;-299.999999999989,42.4999999999855,1687.40963353644;300.000000000011,42.4999999999855,1687.40963353644;"",""Normal"":""0,0,304.8""}","494.674423186648","300.000000000011,-357.500000000014,1687.40963353644;-299.999999999989,-357.500000000014,1687.40963353644;-299.999999999989,42.4999999999855,1687.40963353644;300.000000000011,42.4999999999855,1687.40963353644;","0,0,304.8"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2361986","True","StretchedBody","{""L"":""7.25358562539478"",""Array"":""282.105721633719,-1137.21802657794,1164.07165090848;237.105721633718,-1137.21802657794,1164.07165090848;237.105721633718,-1137.21802657794,1364.07165090848;282.105721633719,-1137.21802657794,1364.07165090848;"",""Normal"":""0,-304.8,0""}","7.25358562539478","282.105721633719,-1137.21802657794,1164.07165090848;237.105721633718,-1137.21802657794,1164.07165090848;237.105721633718,-1137.21802657794,1364.07165090848;282.105721633719,-1137.21802657794,1364.07165090848;","0,-304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2361993","True","StretchedBody","{""L"":""7.25358562539478"",""Array"":""282.105721633716,-1137.21802657794,304.071650908483;237.105721633716,-1137.21802657794,304.071650908483;237.105721633716,-1137.21802657794,504.071650908483;282.105721633716,-1137.21802657794,504.071650908483;"",""Normal"":""0,-304.8,0""}","7.25358562539478","282.105721633716,-1137.21802657794,304.071650908483;237.105721633716,-1137.21802657794,304.071650908483;237.105721633716,-1137.21802657794,504.071650908483;282.105721633716,-1137.21802657794,504.071650908483;","0,-304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2362000","True","StretchedBody","{""L"":""7.21802657794187"",""Array"":""287.105721633716,-1137.21802657794,292.736423012612;232.105721633716,-1137.21802657794,292.736423012612;232.105721633716,-1137.21802657794,512.736423012612;287.105721633716,-1137.21802657794,512.736423012612;"",""Normal"":""0,304.8,0""}","7.21802657794187","287.105721633716,-1137.21802657794,292.736423012612;232.105721633716,-1137.21802657794,292.736423012612;232.105721633716,-1137.21802657794,512.736423012612;287.105721633716,-1137.21802657794,512.736423012612;","0,304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2362007","True","StretchedBody","{""L"":""7.21802657794187"",""Array"":""287.105721633718,-1137.21802657794,1152.73642301261;232.105721633719,-1137.21802657794,1152.73642301261;232.105721633719,-1137.21802657794,1372.73642301261;287.105721633718,-1137.21802657794,1372.73642301261;"",""Normal"":""0,304.8,0""}","7.21802657794187","287.105721633718,-1137.21802657794,1152.73642301261;232.105721633719,-1137.21802657794,1152.73642301261;232.105721633719,-1137.21802657794,1372.73642301261;287.105721633718,-1137.21802657794,1372.73642301261;","0,304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2362014","True","StretchedBody","{""L"":""14.999999999997"",""Array"":""399.999999999997,-1115,728.731864445902;-400.000000000003,-1115,728.731864445904;-400.000000000003,-1115,0;399.999999999997,-1115,0;"",""Normal"":""0,-304.8,0""}","14.999999999997","399.999999999997,-1115,728.731864445902;-400.000000000003,-1115,728.731864445904;-400.000000000003,-1115,0;399.999999999997,-1115,0;","0,-304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2362021","True","StretchedBody","{""L"":""14.999999999997"",""Array"":""399.999999999997,-1115,2300;-400.000000000003,-1115,2300;-400.000000000003,-1115,1649.63298351713;399.999999999997,-1115,1649.63298351713;"",""Normal"":""0,-304.8,0""}","14.999999999997","399.999999999997,-1115,2300;-400.000000000003,-1115,2300;-400.000000000003,-1115,1649.63298351713;399.999999999997,-1115,1649.63298351713;","0,-304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2362028","True","StretchedBody","{""L"":""14.999999999997"",""Array"":""399.999999999997,-1115,1649.63298351713;-400.000000000003,-1115,1649.63298351713;-400.000000000003,-1115,728.731864445909;399.999999999997,-1115,728.731864445905;"",""Normal"":""0,-304.8,0""}","14.999999999997","399.999999999997,-1115,1649.63298351713;-400.000000000003,-1115,1649.63298351713;-400.000000000003,-1115,728.731864445909;399.999999999997,-1115,728.731864445905;","0,-304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2362035","True","StretchedBody","{""L"":""9.86878318675702"",""Array"":""272.034753630708,-1144.47161220333,323.692545343571;245.68833137777,-1144.47161220333,323.692545343571;245.68833137777,-1144.47161220333,486.388260276984;272.034753630708,-1144.47161220333,486.388260276984;"",""Normal"":""0,-304.8,0""}","9.86878318675702","272.034753630708,-1144.47161220333,323.692545343571;245.68833137777,-1144.47161220333,323.692545343571;245.68833137777,-1144.47161220333,486.388260276984;272.034753630708,-1144.47161220333,486.388260276984;","0,-304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2362042","True","StretchedBody","{""L"":""7.25358562539478"",""Array"":""282.105721633721,-1137.21802657794,1884.07165090848;237.105721633721,-1137.21802657794,1884.07165090848;237.105721633721,-1137.21802657794,2084.07165090848;282.105721633721,-1137.21802657794,2084.07165090848;"",""Normal"":""0,-304.8,0""}","7.25358562539478","282.105721633721,-1137.21802657794,1884.07165090848;237.105721633721,-1137.21802657794,1884.07165090848;237.105721633721,-1137.21802657794,2084.07165090848;282.105721633721,-1137.21802657794,2084.07165090848;","0,-304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2362049","True","StretchedBody","{""L"":""7.21802657794187"",""Array"":""287.105721633721,-1137.21802657794,1872.73642301261;232.105721633721,-1137.21802657794,1872.73642301261;232.105721633721,-1137.21802657794,2092.73642301261;287.105721633721,-1137.21802657794,2092.73642301261;"",""Normal"":""0,304.8,0""}","7.21802657794187","287.105721633721,-1137.21802657794,1872.73642301261;232.105721633721,-1137.21802657794,1872.73642301261;232.105721633721,-1137.21802657794,2092.73642301261;287.105721633721,-1137.21802657794,2092.73642301261;","0,304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2362056","True","StretchedBody","{""L"":""9.86878318675702"",""Array"":""272.034753630713,-1144.47161220333,1903.69254534357;245.688331377775,-1144.47161220333,1903.69254534357;245.688331377775,-1144.47161220333,2066.38826027699;272.034753630713,-1144.47161220333,2066.38826027699;"",""Normal"":""0,-304.8,0""}","9.86878318675702","272.034753630713,-1144.47161220333,1903.69254534357;245.688331377775,-1144.47161220333,1903.69254534357;245.688331377775,-1144.47161220333,2066.38826027699;272.034753630713,-1144.47161220333,2066.38826027699;","0,-304.8,0"
"demo-substation","66bda255-3774-45d3-a3ae-244f620eadba.mod","2362063","True","StretchedBody","{""L"":""9.86878318675702"",""Array"":""272.034753630711,-1144.47161220333,1183.69254534357;245.688331377772,-1144.47161220333,1183.69254534357;245.688331377772,-1144.47161220333,1346.38826027698;272.034753630711,-1144.47161220333,1346.38826027698;"",""Normal"":""0,-304.8,0""}","9.86878318675702","272.034753630711,-1144.47161220333,1183.69254534357;245.688331377772,-1144.47161220333,1183.69254534357;245.688331377772,-1144.47161220333,1346.38826027698;272.034753630711,-1144.47161220333,1346.38826027698;","0,-304.8,0"
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608275","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""183"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608278","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""191"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608280","True","Cylinder","{""R"":""32"",""H"":""19""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608281","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""191"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608282","True","Cylinder","{""R"":""32"",""H"":""19""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608284","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""191"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608285","True","Cylinder","{""R"":""32"",""H"":""19""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608287","True","PorcelainBushing","{""R2"":""50"",""R"":""32"",""H"":""191"",""R1"":""55"",""N"":""8""}",,,
"demo-substation","66ce6927-7897-40e1-af24-ece981e35be8.mod","1608288","True","Cylinder","{""R"":""32"",""H"":""19""}",,,
